id,Area,StreetName,DateTime,TotalVehiclesParked,TotalParkingSpace,Occupancy,dayOfWeek
12668,Uptown,1ST AVE N BETWEEN REPUBLICAN ST AND MERCER ST,2017-05-07 08:00:00,15,17,0.8824,Sunday
12669,Uptown,1ST AVE W BETWEEN W REPUBLICAN ST AND W MERCER ST,2014-08-05 21:00:00,10,15,0.6667,Tuesday
12670,Uptown,2ND AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,2016-06-01 08:00:00,12,16,0.75,Wednesday
12671,Uptown,3RD AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,2017-05-16 14:00:00,5,10,0.5,Tuesday
12672,Uptown,WARREN AVE N BETWEEN JOHN ST AND THOMAS ST,2017-05-16 09:00:00,10,15,0.6667,Tuesday
12673,Uptown,WARREN AVE N BETWEEN MERCER ST AND ROY ST,2016-06-01 15:00:00,10,15,0.6667,Wednesday
12674,Uptown,WARREN AVE N BETWEEN JOHN ST AND THOMAS ST,2015-04-15 19:00:00,10,15,0.6667,Wednesday
12675,Uptown,1ST AVE N BETWEEN THOMAS ST AND HARRISON ST,2014-05-08 16:00:00,5,10,0.5,Thursday
12676,Uptown,THOMAS ST BETWEEN WARREN AVE N AND 2ND AVE N,2017-05-07 11:00:00,5,10,0.5,Sunday
12677,Uptown,1ST AVE W BETWEEN W JOHN ST AND W THOMAS ST,2016-06-01 10:00:00,5,11,0.4545,Wednesday
12678,Uptown,MERCER ST BETWEEN WARREN AVE N AND 2ND AVE N,2018-04-17 08:00:00,10,15,0.6667,Tuesday
12679,Uptown,MERCER ST BETWEEN 3RD AVE N AND 4TH AVE N,2017-05-16 15:00:00,10,14,0.7143,Tuesday
12680,Uptown,MERCER ST BETWEEN 1ST AVE N AND WARREN AVE N,2016-06-01 17:00:00,10,15,0.6667,Wednesday
12681,Uptown,WARREN AVE N BETWEEN JOHN ST AND THOMAS ST,2017-05-07 15:00:00,8,12,0.6667,Sunday
12682,Uptown,WARREN AVE N BETWEEN MERCER ST AND ROY ST,2016-06-01 11:00:00,10,15,0.6667,Wednesday
12683,Uptown,1ST AVE W BETWEEN W THOMAS ST AND W HARRISON ST,2017-05-16 19:00:00,10,15,0.6667,Tuesday
12684,Uptown,1ST AVE N BETWEEN REPUBLICAN ST AND MERCER ST,2016-06-01 19:00:00,5,11,0.4545,Wednesday
12685,Uptown,WARREN AVE N BETWEEN REPUBLICAN ST AND MERCER ST,2014-08-05 09:00:00,10,14,0.7143,Tuesday
12686,Uptown,MERCER ST BETWEEN 3RD AVE N AND 4TH AVE N,2017-05-07 19:00:00,10,14,0.7143,Sunday
12687,Uptown,1ST AVE W BETWEEN W REPUBLICAN ST AND W MERCER ST,2017-05-16 09:00:00,10,15,0.6667,Tuesday
12688,Uptown,MERCER ST BETWEEN 1ST AVE N AND WARREN AVE N,2016-06-01 13:00:00,10,15,0.6667,Wednesday
12689,Uptown,MERCER ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE N,2018-04-17 17:00:00,10,15,0.6667,Tuesday
12690,Uptown,QUEEN ANNE AVE N BETWEEN DENNY WAY AND JOHN ST,2015-04-15 08:00:00,9,13,0.6923,Wednesday
12691,Uptown,W HARRISON ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE W,2016-06-01 20:00:00,10,15,0.6667,Wednesday
12692,Uptown,ROY ST BETWEEN 1ST AVE N AND WARREN AVE N,2014-08-05 16:00:00,5,10,0.5,Tuesday
12693,Uptown,W THOMAS ST BETWEEN 2ND AVE W AND 3RD AVE W,2017-05-16 10:00:00,5,10,0.5,Tuesday
12694,Uptown,WARREN AVE N BETWEEN MERCER ST AND ROY ST,2016-06-01 14:00:00,10,15,0.6667,Wednesday
12695,Uptown,QUEEN ANNE AVE N BETWEEN JOHN ST AND THOMAS ST,2015-04-15 14:00:00,10,15,0.6667,Wednesday
12696,Uptown,WARREN AVE N BETWEEN JOHN ST AND THOMAS ST,2017-05-07 08:00:00,8,12,0.6667,Sunday
12697,Uptown,ROY ST BETWEEN 3RD AVE N AND NOB HILL AVE N,2016-06-01 08:00:00,10,15,0.6667,Wednesday
12698,Uptown,3RD AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,2017-05-16 15:00:00,5,10,0.5,Tuesday
12699,Uptown,1ST AVE W BETWEEN W THOMAS ST AND W HARRISON ST,2017-05-16 11:00:00,10,15,0.6667,Tuesday
12700,Uptown,2ND AVE N BETWEEN JOHN ST AND THOMAS ST,2016-06-01 16:00:00,10,15,0.6667,Wednesday
12701,Uptown,1ST AVE W BETWEEN W REPUBLICAN ST AND W MERCER ST,2015-04-15 21:00:00,10,15,0.6667,Wednesday
12702,Uptown,1ST AVE N BETWEEN REPUBLICAN ST AND MERCER ST,2014-05-08 21:00:00,5,11,0.4545,Thursday
12703,Uptown,QUEEN ANNE AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,2017-05-07 12:00:00,10,15,0.6667,Sunday
12704,Uptown,2ND AVE W BETWEEN WESTERN AVE W AND W THOMAS ST,2016-06-01 10:00:00,5,10,0.5,Wednesday
12705,Uptown,1ST AVE W BETWEEN W THOMAS ST AND W HARRISON ST,2017-05-16 16:00:00,10,15,0.6667,Tuesday
12706,Uptown,TAYLOR AVE N BETWEEN ROY ST AND VALLEY ST,2016-06-01 17:00:00,5,10,0.5,Wednesday
12707,Uptown,1ST AVE N BETWEEN DENNY WAY AND JOHN ST,2016-06-01 18:00:00,10,15,0.6667,Wednesday
12708,Uptown,QUEEN ANNE AVE N BETWEEN JOHN ST AND THOMAS ST,2017-05-07 16:00:00,8,12,0.6667,Sunday
12709,Uptown,2ND AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,2016-06-01 12:00:00,12,16,0.75,Wednesday
12710,Uptown,1ST AVE N BETWEEN DENNY WAY AND JOHN ST,2017-05-16 20:00:00,5,10,0.5,Tuesday
12711,Uptown,QUEEN ANNE AVE N BETWEEN DENNY WAY AND JOHN ST,2016-06-01 19:00:00,10,15,0.6667,Wednesday
12712,Uptown,WARREN AVE N BETWEEN JOHN ST AND THOMAS ST,2014-08-05 11:00:00,10,15,0.6667,Tuesday
12713,Uptown,JOHN ST BETWEEN WARREN AVE N AND 2ND AVE N,2017-05-07 20:00:00,5,10,0.5,Sunday
12714,Uptown,TAYLOR AVE N BETWEEN ROY ST AND VALLEY ST,2016-06-01 13:00:00,5,10,0.5,Wednesday
12715,Uptown,1ST AVE N BETWEEN THOMAS ST AND HARRISON ST,2018-04-17 18:00:00,10,14,0.7143,Tuesday
12716,Uptown,1ST AVE W BETWEEN W JOHN ST AND W THOMAS ST,2015-04-15 10:00:00,5,11,0.4545,Wednesday
12717,Uptown,1ST AVE W BETWEEN W REPUBLICAN ST AND W MERCER ST,2016-06-01 21:00:00,10,15,0.6667,Wednesday
12718,Uptown,QUEEN ANNE AVE N BETWEEN JOHN ST AND THOMAS ST,2014-08-05 18:00:00,10,15,0.6667,Tuesday
12719,Uptown,W HARRISON ST BETWEEN 3RD AVE W AND 4TH AVE W,2017-05-16 11:00:00,5,11,0.4545,Tuesday
12720,Uptown,2ND AVE N BETWEEN JOHN ST AND THOMAS ST,2016-06-01 15:00:00,10,15,0.6667,Wednesday
12721,Uptown,THOMAS ST BETWEEN WARREN AVE N AND 2ND AVE N,2018-04-17 22:00:00,5,10,0.5,Tuesday
12722,Uptown,1ST AVE W BETWEEN W JOHN ST AND W THOMAS ST,2015-04-15 16:00:00,5,11,0.4545,Wednesday
12723,Uptown,WARREN AVE N BETWEEN JOHN ST AND THOMAS ST,2017-05-07 09:00:00,8,12,0.6667,Sunday
12724,Uptown,WARREN AVE N BETWEEN MERCER ST AND ROY ST,2016-06-01 08:00:00,10,15,0.6667,Wednesday
12725,Uptown,3RD AVE N BETWEEN ROY ST AND VALLEY ST,2017-05-16 17:00:00,10,14,0.7143,Tuesday
12726,Uptown,2ND AVE N BETWEEN DENNY WAY AND JOHN ST,2017-05-16 12:00:00,12,16,0.75,Tuesday
12727,Uptown,QUEEN ANNE AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,2016-06-01 16:00:00,9,13,0.6923,Wednesday
12728,Uptown,QUEEN ANNE AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,2017-05-07 13:00:00,9,13,0.6923,Sunday
12729,Uptown,TAYLOR AVE N BETWEEN ROY ST AND VALLEY ST,2016-06-01 10:00:00,5,10,0.5,Wednesday
12730,Uptown,2ND AVE N BETWEEN DENNY WAY AND JOHN ST,2018-04-17 10:00:00,12,16,0.75,Tuesday
12731,Uptown,1ST AVE N BETWEEN REPUBLICAN ST AND MERCER ST,2017-05-16 17:00:00,15,17,0.8824,Tuesday
12732,Uptown,MERCER ST BETWEEN WARREN AVE N AND 2ND AVE N,2017-05-16 17:00:00,10,15,0.6667,Tuesday
12733,Uptown,2ND AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,2016-06-01 18:00:00,12,16,0.75,Wednesday
12734,Uptown,JOHN ST BETWEEN WARREN AVE N AND 2ND AVE N,2017-05-07 17:00:00,5,10,0.5,Sunday
12735,Uptown,QUEEN ANNE AVE N BETWEEN REPUBLICAN ST AND MERCER ST,2016-06-01 12:00:00,5,10,0.5,Wednesday
12736,Uptown,MERCER ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE N,2018-04-17 15:00:00,10,15,0.6667,Tuesday
12737,Uptown,ROY ST BETWEEN 1ST AVE N AND WARREN AVE N,2017-05-16 20:00:00,5,10,0.5,Tuesday
12738,Uptown,W JOHN ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE W,2016-06-01 19:00:00,10,15,0.6667,Wednesday
12739,Uptown,QUEEN ANNE AVE N BETWEEN DENNY WAY AND JOHN ST,2014-08-05 13:00:00,9,13,0.6923,Tuesday
12740,Uptown,3RD AVE N BETWEEN ROY ST AND VALLEY ST,2017-05-16 08:00:00,10,14,0.7143,Tuesday
12741,Uptown,WARREN AVE N BETWEEN REPUBLICAN ST AND MERCER ST,2016-06-01 13:00:00,5,10,0.5,Wednesday
12742,Uptown,MERCER ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE N,2018-04-17 18:00:00,10,15,0.6667,Tuesday
12743,Uptown,ROY ST BETWEEN 1ST AVE N AND WARREN AVE N,2015-04-15 11:00:00,5,10,0.5,Wednesday
12744,Uptown,MERCER ST BETWEEN 1ST AVE N AND WARREN AVE N,2016-06-01 21:00:00,10,15,0.6667,Wednesday
12745,Uptown,ROY ST BETWEEN 1ST AVE N AND WARREN AVE N,2014-08-05 19:00:00,5,10,0.5,Tuesday
12746,Uptown,TAYLOR AVE N BETWEEN MERCER ST AND ROY ST,2017-05-16 12:00:00,5,10,0.5,Tuesday
12747,Uptown,QUEEN ANNE AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,2016-06-01 15:00:00,9,13,0.6923,Wednesday
12748,Uptown,1ST AVE N BETWEEN REPUBLICAN ST AND MERCER ST,2015-04-15 18:00:00,15,17,0.8824,Wednesday
12749,Uptown,THOMAS ST BETWEEN WARREN AVE N AND 2ND AVE N,2017-05-07 10:00:00,5,10,0.5,Sunday
12750,Uptown,MERCER ST BETWEEN 1ST AVE N AND WARREN AVE N,2016-06-01 09:00:00,10,15,0.6667,Wednesday
12751,Uptown,4TH AVE N BETWEEN REPUBLICAN ST AND MERCER ST,2017-05-16 19:00:00,5,10,0.5,Tuesday
12752,Uptown,WARREN AVE N BETWEEN JOHN ST AND THOMAS ST,2017-05-16 13:00:00,10,15,0.6667,Tuesday
12753,Uptown,WARREN AVE N BETWEEN DENNY WAY AND JOHN ST,2016-06-01 16:00:00,10,15,0.6667,Wednesday
12754,Uptown,MERCER ST BETWEEN 3RD AVE N AND 4TH AVE N,2017-05-07 14:00:00,10,14,0.7143,Sunday
12755,Uptown,1ST AVE N BETWEEN DENNY WAY AND JOHN ST,2016-06-01 11:00:00,10,15,0.6667,Wednesday
12756,Uptown,1ST AVE W BETWEEN W REPUBLICAN ST AND W MERCER ST,2018-04-17 11:00:00,10,15,0.6667,Tuesday
12757,Uptown,2ND AVE W BETWEEN W REPUBLICAN ST AND W MERCER ST,2016-06-01 11:00:00,5,11,0.4545,Wednesday
12758,Uptown,WARREN AVE N BETWEEN JOHN ST AND THOMAS ST,2018-04-17 11:00:00,10,15,0.6667,Tuesday
12759,Uptown,1ST AVE W BETWEEN W THOMAS ST AND W HARRISON ST,2017-05-16 18:00:00,10,15,0.6667,Tuesday
12760,Uptown,QUEEN ANNE AVE N BETWEEN JOHN ST AND THOMAS ST,2016-06-01 18:00:00,10,14,0.7143,Wednesday
12761,Uptown,1ST AVE W BETWEEN W REPUBLICAN ST AND W MERCER ST,2017-05-07 18:00:00,10,15,0.6667,Sunday
12762,Uptown,WARREN AVE N BETWEEN JOHN ST AND THOMAS ST,2016-06-01 12:00:00,10,15,0.6667,Wednesday
12763,Uptown,MERCER ST BETWEEN 3RD AVE N AND 4TH AVE N,2018-04-17 16:00:00,10,14,0.7143,Tuesday
12764,Uptown,2ND AVE N BETWEEN DENNY WAY AND JOHN ST,2017-05-16 21:00:00,12,16,0.75,Tuesday
12765,Uptown,2ND AVE N BETWEEN MERCER ST AND ROY ST,2016-06-01 20:00:00,5,10,0.5,Wednesday
12766,Uptown,QUEEN ANNE AVE N BETWEEN DENNY WAY AND JOHN ST,2014-08-05 14:00:00,9,13,0.6923,Tuesday
12767,Uptown,3RD AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,2017-05-16 09:00:00,5,10,0.5,Tuesday
12768,Uptown,MERCER ST BETWEEN 1ST AVE N AND WARREN AVE N,2016-06-01 14:00:00,10,15,0.6667,Wednesday
12769,Uptown,1ST AVE N BETWEEN REPUBLICAN ST AND MERCER ST,2018-04-17 19:00:00,5,11,0.4545,Tuesday
12770,Uptown,QUEEN ANNE AVE N BETWEEN DENNY WAY AND JOHN ST,2015-04-15 12:00:00,9,13,0.6923,Wednesday
12771,Uptown,THOMAS ST BETWEEN WARREN AVE N AND 2ND AVE N,2016-06-01 21:00:00,10,15,0.6667,Wednesday
12772,Uptown,QUEEN ANNE AVE N BETWEEN MERCER ST AND ROY ST,2014-08-05 20:00:00,5,10,0.5,Tuesday
12773,Uptown,1ST AVE N BETWEEN DENNY WAY AND JOHN ST,2016-06-01 08:00:00,5,10,0.5,Wednesday
12774,Uptown,TAYLOR AVE N BETWEEN MERCER ST AND ROY ST,2017-05-16 13:00:00,5,10,0.5,Tuesday
12775,Uptown,W JOHN ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE W,2016-06-01 15:00:00,10,15,0.6667,Wednesday
12776,Uptown,MERCER ST BETWEEN 3RD AVE N AND 4TH AVE N,2015-04-15 19:00:00,10,14,0.7143,Wednesday
12777,Uptown,1ST AVE N BETWEEN REPUBLICAN ST AND MERCER ST,2014-05-08 12:00:00,15,17,0.8824,Thursday
12778,Uptown,QUEEN ANNE AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,2017-05-07 11:00:00,10,15,0.6667,Sunday
12779,Uptown,WARREN AVE N BETWEEN DENNY WAY AND JOHN ST,2016-06-01 09:00:00,10,15,0.6667,Wednesday
12780,Uptown,2ND AVE N BETWEEN MERCER ST AND ROY ST,2018-04-17 08:00:00,5,10,0.5,Tuesday
12781,Uptown,2ND AVE W BETWEEN W REPUBLICAN ST AND W MERCER ST,2017-05-16 21:00:00,5,11,0.4545,Tuesday
12782,Uptown,1ST AVE W BETWEEN W JOHN ST AND W THOMAS ST,2017-05-16 15:00:00,5,11,0.4545,Tuesday
12783,Uptown,2ND AVE N BETWEEN DENNY WAY AND JOHN ST,2016-06-01 17:00:00,12,16,0.75,Wednesday
12784,Uptown,WARREN AVE N BETWEEN JOHN ST AND THOMAS ST,2017-05-07 14:00:00,8,12,0.6667,Sunday
12785,Uptown,QUEEN ANNE AVE N BETWEEN JOHN ST AND THOMAS ST,2017-05-07 15:00:00,10,14,0.7143,Sunday
12786,Uptown,THOMAS ST BETWEEN WARREN AVE N AND 2ND AVE N,2016-06-01 11:00:00,10,15,0.6667,Wednesday
12787,Uptown,QUEEN ANNE AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,2018-04-17 12:00:00,8,12,0.6667,Tuesday
12788,Uptown,WARREN AVE N BETWEEN JOHN ST AND THOMAS ST,2017-05-16 18:00:00,10,15,0.6667,Tuesday
12789,Uptown,W MERCER ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE W,2016-06-01 18:00:00,10,15,0.6667,Wednesday
12790,Uptown,WARREN AVE N BETWEEN REPUBLICAN ST AND MERCER ST,2014-08-05 08:00:00,8,12,0.6667,Tuesday
12791,Uptown,WARREN AVE N BETWEEN JOHN ST AND THOMAS ST,2007-05-17 18:00:00,8,12,0.6667,Thursday
12792,Uptown,QUEEN ANNE AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,2017-05-16 08:00:00,9,13,0.6923,Tuesday
12793,Uptown,2ND AVE N BETWEEN DENNY WAY AND JOHN ST,2016-06-01 13:00:00,12,16,0.75,Wednesday
12794,Uptown,1ST AVE W BETWEEN W REPUBLICAN ST AND W MERCER ST,2018-04-17 17:00:00,10,15,0.6667,Tuesday
12795,Uptown,1ST AVE W BETWEEN W JOHN ST AND W THOMAS ST,2015-04-15 08:00:00,5,11,0.4545,Wednesday
12796,Uptown,W HARRISON ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE W,2017-05-16 22:00:00,10,15,0.6667,Tuesday
12797,Uptown,QUEEN ANNE AVE N BETWEEN JOHN ST AND THOMAS ST,2016-06-01 20:00:00,10,14,0.7143,Wednesday
12798,Uptown,QUEEN ANNE AVE N BETWEEN MERCER ST AND ROY ST,2014-08-05 15:00:00,5,10,0.5,Tuesday
12799,Uptown,3RD AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,2017-05-16 10:00:00,5,10,0.5,Tuesday
12800,Uptown,W JOHN ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE W,2016-06-01 14:00:00,10,15,0.6667,Wednesday
12801,Uptown,1ST AVE N BETWEEN REPUBLICAN ST AND MERCER ST,2018-04-17 20:00:00,15,17,0.8824,Tuesday
12802,Uptown,WARREN AVE N BETWEEN JOHN ST AND THOMAS ST,2015-04-15 13:00:00,10,15,0.6667,Wednesday
12803,Uptown,JOHN ST BETWEEN WARREN AVE N AND 2ND AVE N,2017-05-07 08:00:00,5,10,0.5,Sunday
12804,Uptown,MERCER ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE N,2016-06-01 08:00:00,10,15,0.6667,Wednesday
12805,Uptown,W THOMAS ST BETWEEN 1ST AVE W AND 2ND AVE W,2017-05-16 14:00:00,5,10,0.5,Tuesday
12806,Uptown,1ST AVE W BETWEEN W THOMAS ST AND W HARRISON ST,2017-05-16 10:00:00,10,15,0.6667,Tuesday
12807,Uptown,1ST AVE N BETWEEN THOMAS ST AND HARRISON ST,2016-06-01 16:00:00,10,14,0.7143,Wednesday
12808,Uptown,ROY ST BETWEEN 1ST AVE N AND WARREN AVE N,2015-04-15 20:00:00,5,10,0.5,Wednesday
12809,Uptown,1ST AVE N BETWEEN REPUBLICAN ST AND MERCER ST,2014-05-08 18:00:00,5,11,0.4545,Thursday
12810,Uptown,1ST AVE N BETWEEN REPUBLICAN ST AND MERCER ST,2017-05-07 12:00:00,15,17,0.8824,Sunday
12811,Uptown,2ND AVE N BETWEEN DENNY WAY AND JOHN ST,2016-06-01 10:00:00,12,16,0.75,Wednesday
12812,Uptown,WARREN AVE N BETWEEN JOHN ST AND THOMAS ST,2018-04-17 08:00:00,10,15,0.6667,Tuesday
12813,Uptown,W HARRISON ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE W,2017-05-16 15:00:00,10,15,0.6667,Tuesday
12814,Uptown,QUEEN ANNE AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,2016-06-01 17:00:00,10,15,0.6667,Wednesday
12815,Uptown,2ND AVE N BETWEEN DENNY WAY AND JOHN ST,2017-05-07 16:00:00,12,16,0.75,Sunday
12816,Uptown,1ST AVE W BETWEEN W REPUBLICAN ST AND W MERCER ST,2016-06-01 12:00:00,10,15,0.6667,Wednesday
12817,Uptown,1ST AVE W BETWEEN W JOHN ST AND W THOMAS ST,2018-04-17 14:00:00,5,11,0.4545,Tuesday
12818,Uptown,THOMAS ST BETWEEN WARREN AVE N AND 2ND AVE N,2017-05-16 19:00:00,5,10,0.5,Tuesday
12819,Uptown,2ND AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,2016-06-01 19:00:00,12,16,0.75,Wednesday
12820,Uptown,2ND AVE N BETWEEN DENNY WAY AND JOHN ST,2014-08-05 11:00:00,12,16,0.75,Tuesday
12821,Uptown,1ST AVE N BETWEEN DENNY WAY AND JOHN ST,2017-05-07 20:00:00,5,10,0.5,Sunday
12822,Uptown,QUEEN ANNE AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,2016-06-01 13:00:00,9,13,0.6923,Wednesday
12823,Uptown,QUEEN ANNE AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,2018-04-17 17:00:00,9,13,0.6923,Tuesday
12824,Uptown,MERCER ST BETWEEN 3RD AVE N AND 4TH AVE N,2015-04-15 09:00:00,10,14,0.7143,Wednesday
12825,Uptown,WARREN AVE N BETWEEN DENNY WAY AND JOHN ST,2016-06-01 20:00:00,10,15,0.6667,Wednesday
12826,Uptown,2ND AVE N BETWEEN DENNY WAY AND JOHN ST,2014-08-05 17:00:00,12,16,0.75,Tuesday
12827,Uptown,3RD AVE N BETWEEN ROY ST AND VALLEY ST,2017-05-16 11:00:00,10,14,0.7143,Tuesday
12828,Uptown,1ST AVE W BETWEEN W JOHN ST AND W THOMAS ST,2016-06-01 15:00:00,5,11,0.4545,Wednesday
12829,Uptown,1ST AVE N BETWEEN REPUBLICAN ST AND MERCER ST,2018-04-17 21:00:00,15,17,0.8824,Tuesday
12830,Uptown,1ST AVE W BETWEEN W JOHN ST AND W THOMAS ST,2015-04-15 15:00:00,5,11,0.4545,Wednesday
12831,Uptown,QUEEN ANNE AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,2017-05-07 09:00:00,10,15,0.6667,Sunday
12832,Uptown,W HARRISON ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE W,2016-06-01 08:00:00,10,15,0.6667,Wednesday
12833,Uptown,3RD AVE N BETWEEN ROY ST AND VALLEY ST,2017-05-16 16:00:00,10,14,0.7143,Tuesday
12834,Uptown,WARREN AVE N BETWEEN JOHN ST AND THOMAS ST,2017-05-16 11:00:00,10,15,0.6667,Tuesday
12835,Uptown,MERCER ST BETWEEN 1ST AVE N AND WARREN AVE N,2016-06-01 16:00:00,10,15,0.6667,Wednesday
12836,Uptown,THOMAS ST BETWEEN WARREN AVE N AND 2ND AVE N,2017-05-07 12:00:00,5,10,0.5,Sunday
12837,Uptown,QUEEN ANNE AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,2016-06-01 10:00:00,9,13,0.6923,Wednesday
12838,Uptown,WARREN AVE N BETWEEN JOHN ST AND THOMAS ST,2018-04-17 09:00:00,10,15,0.6667,Tuesday
12839,Uptown,MERCER ST BETWEEN 3RD AVE N AND 4TH AVE N,2017-05-16 16:00:00,10,14,0.7143,Tuesday
12840,Uptown,W JOHN ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE W,2016-06-01 17:00:00,10,15,0.6667,Wednesday
12841,Uptown,1ST AVE W BETWEEN W THOMAS ST AND W HARRISON ST,2017-05-16 17:00:00,10,15,0.6667,Tuesday
12842,Uptown,1ST AVE W BETWEEN W JOHN ST AND W THOMAS ST,2016-06-01 18:00:00,5,11,0.4545,Wednesday
12843,Uptown,WARREN AVE N BETWEEN JOHN ST AND THOMAS ST,2017-05-07 16:00:00,8,12,0.6667,Sunday
12844,Uptown,MERCER ST BETWEEN 3RD AVE N AND 4TH AVE N,2016-06-01 12:00:00,10,14,0.7143,Wednesday
12845,Uptown,1ST AVE W BETWEEN W JOHN ST AND W THOMAS ST,2018-04-17 15:00:00,5,11,0.4545,Tuesday
12846,Uptown,2ND AVE N BETWEEN DENNY WAY AND JOHN ST,2017-05-16 20:00:00,12,16,0.75,Tuesday
12847,Uptown,ROY ST BETWEEN 1ST AVE N AND WARREN AVE N,2016-06-01 19:00:00,5,10,0.5,Wednesday
12848,Uptown,QUEEN ANNE AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,2014-08-05 12:00:00,9,13,0.6923,Tuesday
12849,Uptown,QUEEN ANNE AVE N BETWEEN JOHN ST AND THOMAS ST,2017-05-07 20:00:00,8,12,0.6667,Sunday
12850,Uptown,W MERCER ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE W,2016-06-01 13:00:00,10,15,0.6667,Wednesday
12851,Uptown,2ND AVE N BETWEEN MERCER ST AND ROY ST,2018-04-17 18:00:00,5,10,0.5,Tuesday
12852,Uptown,2ND AVE N BETWEEN DENNY WAY AND JOHN ST,2015-04-15 11:00:00,12,16,0.75,Wednesday
12853,Uptown,2ND AVE N BETWEEN JOHN ST AND THOMAS ST,2016-06-01 21:00:00,10,15,0.6667,Wednesday
12854,Uptown,1ST AVE N BETWEEN JOHN ST AND THOMAS ST,2014-08-05 19:00:00,5,11,0.4545,Tuesday
12855,Uptown,2ND AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,2017-05-16 12:00:00,12,16,0.75,Tuesday
12856,Uptown,MERCER ST BETWEEN 1ST AVE N AND WARREN AVE N,2016-06-01 15:00:00,10,15,0.6667,Wednesday
12857,Uptown,QUEEN ANNE AVE N BETWEEN JOHN ST AND THOMAS ST,2015-04-15 16:00:00,10,15,0.6667,Wednesday
12858,Uptown,MERCER ST BETWEEN 3RD AVE N AND 4TH AVE N,2017-05-07 10:00:00,10,14,0.7143,Sunday
12859,Uptown,1ST AVE W BETWEEN W THOMAS ST AND W HARRISON ST,2016-06-01 09:00:00,10,15,0.6667,Wednesday
12860,Uptown,3RD AVE N BETWEEN ROY ST AND VALLEY ST,2017-05-16 18:00:00,10,14,0.7143,Tuesday
12861,Uptown,1ST AVE W BETWEEN W THOMAS ST AND W HARRISON ST,2017-05-16 13:00:00,10,15,0.6667,Tuesday
12862,Uptown,ROY ST BETWEEN 3RD AVE N AND NOB HILL AVE N,2016-06-01 16:00:00,10,15,0.6667,Wednesday
12863,Uptown,WARREN AVE N BETWEEN JOHN ST AND THOMAS ST,2017-05-07 13:00:00,8,12,0.6667,Sunday
12864,Uptown,W MERCER ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE W,2016-06-01 10:00:00,10,15,0.6667,Wednesday
12865,Uptown,WARREN AVE N BETWEEN JOHN ST AND THOMAS ST,2018-04-17 10:00:00,5,10,0.5,Tuesday
12866,Uptown,1ST AVE W BETWEEN W THOMAS ST AND W HARRISON ST,2016-06-01 11:00:00,10,15,0.6667,Wednesday
12867,Uptown,QUEEN ANNE AVE N BETWEEN DENNY WAY AND JOHN ST,2018-04-17 11:00:00,5,11,0.4545,Tuesday
12868,Uptown,WARREN AVE N BETWEEN JOHN ST AND THOMAS ST,2017-05-16 17:00:00,10,15,0.6667,Tuesday
12869,Uptown,MERCER ST BETWEEN 3RD AVE N AND 4TH AVE N,2016-06-01 18:00:00,10,14,0.7143,Wednesday
12870,Uptown,THOMAS ST BETWEEN WARREN AVE N AND 2ND AVE N,2017-05-07 17:00:00,5,10,0.5,Sunday
12871,Uptown,THOMAS ST BETWEEN WARREN AVE N AND 2ND AVE N,2016-06-01 12:00:00,10,15,0.6667,Wednesday
12872,Uptown,QUEEN ANNE AVE N BETWEEN JOHN ST AND THOMAS ST,2018-04-17 15:00:00,9,13,0.6923,Tuesday
