Elmntkey,Study_Area,Area_ID,Day_of_Week,Time,Parking_Spaces,Total_Vehicle_Count
58409,First Hill,12,3,0.92,52,50
11865,First Hill,12,3,0.83,35,30
58198,First Hill,12,3,0.67,30,28
35821,First Hill,12,3,0.67,25,20
12949,First Hill,12,3,0.58,50,46
11865,First Hill,12,3,0.25,35,35
54606,First Hill,12,3,0.08,25,22
35821,First Hill,12,3,0,25,26
11865,First Hill,12,3,1.17,14,12
34481,First Hill,12,3,0.92,30,38
58086,First Hill,12,3,0.58,20,16
35714,First Hill,12,3,0.5,30,26
35825,First Hill,12,3,1,35,34
12950,First Hill,12,3,0.83,45,21
58194,First Hill,12,3,0.83,40,42
34306,First Hill,12,3,0.83,30,23
58414,First Hill,12,3,0.75,15,4
35830,First Hill,12,3,0.25,25,28
58198,First Hill,12,3,1.17,12,12
76409,First Hill,12,3,0.92,20,22
58085,First Hill,12,3,0.92,15,15
56246,First Hill,12,3,0.67,12,14
79014,First Hill,12,3,0.5,16,20
79578,First Hill,12,3,0.42,18,10
8370,First Hill,12,3,0.25,32,32
35713,First Hill,12,3,0.17,24,21
58410,First Hill,12,3,0.08,16,20
11669,First Hill,12,3,1,35,28
81206,First Hill,12,3,0.83,50,53
76414,First Hill,12,3,0.67,35,12
76038,First Hill,12,3,0.17,30,20
11598,First Hill,12,3,0,40,20
12953,First Hill,12,3,0,50,47
81105,First Hill,12,3,1,15,17
80745,First Hill,12,3,1,20,26
35434,First Hill,12,3,0.42,25,20
80945,First Hill,12,3,0.33,40,39
13198,First Hill,12,3,0.25,45,35
31542,First Hill,12,3,0.08,24,26
9702,First Hill,12,3,1.08,34,29
11865,First Hill,12,3,1,35,34
77562,First Hill,12,3,0.92,55,39
81205,First Hill,12,3,0.83,40,32
34310,First Hill,12,3,0.75,68,44
80841,First Hill,12,3,0.75,40,10
12957,First Hill,12,3,0.67,30,18
34477,First Hill,12,3,0.58,50,48
11598,First Hill,12,3,0.33,40,28
58194,First Hill,12,3,0.25,40,42
35502,First Hill,12,3,0.25,20,23
35506,First Hill,12,3,0.17,41,30
11673,First Hill,12,3,0.17,20,20
12769,First Hill,12,3,1.17,18,17
31541,First Hill,12,3,0.92,12,16
35438,First Hill,12,3,0.25,20,12
12950,First Hill,12,3,1.08,45,39
8242,First Hill,12,3,1.08,30,10
8610,First Hill,12,3,1.08,35,40
56910,First Hill,12,3,0.92,30,1
13082,First Hill,12,3,0.42,24,29
77562,First Hill,12,3,0.33,55,42
9421,First Hill,12,3,0.25,30,27
8373,First Hill,12,3,0.25,40,44
80946,First Hill,12,3,1.08,30,27
13198,First Hill,12,3,1,45,35
11590,First Hill,12,3,0.92,16,9
79885,First Hill,12,3,0.92,28,30
56982,First Hill,12,3,0.58,16,18
79885,First Hill,12,3,0.58,28,28
13197,First Hill,12,3,0.42,22,20
35718,First Hill,12,3,0.17,36,43
35825,First Hill,12,3,1.08,35,35
11870,First Hill,12,3,0.83,16,12
34310,First Hill,12,3,0.67,68,65
11866,First Hill,12,3,0.58,30,29
8609,First Hill,12,3,0.58,22,17
55025,First Hill,12,3,1.17,14,3
58185,First Hill,12,3,0.75,50,30
77558,First Hill,12,3,0.58,44,38
34481,First Hill,12,3,0.5,30,37
79885,First Hill,12,3,0.42,28,33
35717,First Hill,12,3,0,28,31
35714,First Hill,12,3,0,30,27
11590,First Hill,12,3,0.33,16,11
32557,First Hill,12,3,0.17,27,24
11598,First Hill,12,3,0.08,40,23
34305,First Hill,12,3,0,25,21
58414,First Hill,12,3,0,15,9
34482,First Hill,12,3,1.08,45,50
58086,First Hill,12,3,1,20,24
76186,First Hill,12,3,1,20,22
54610,First Hill,12,3,0.58,28,31
34482,First Hill,12,3,0.5,45,44
58186,First Hill,12,3,0.33,40,35
11126,First Hill,12,3,0.08,30,28
58085,First Hill,12,3,0,15,15
76042,First Hill,12,3,1.08,26,18
11874,First Hill,12,3,0.92,25,26
13085,First Hill,12,3,0.83,24,17
35830,First Hill,12,3,0.5,25,26
76042,First Hill,12,3,0.08,26,25
13093,First Hill,12,3,0,49,42
35830,First Hill,12,3,0,25,27
80946,First Hill,12,3,1,30,25
54610,First Hill,12,3,1,28,30
76406,First Hill,12,3,0.83,16,16
80746,First Hill,12,3,0.08,35,44
35429,First Hill,12,3,0,33,33
79657,First Hill,12,3,1,25,22
11669,First Hill,12,3,0.75,35,27
34309,First Hill,12,3,0.67,94,77
8242,First Hill,12,3,0.58,30,25
31297,First Hill,12,3,0.58,30,23
32557,First Hill,12,3,0.33,27,23
58085,First Hill,12,3,1.08,15,16
58182,First Hill,12,3,1.08,30,18
58182,First Hill,12,3,0.83,30,23
56982,First Hill,12,3,0.67,16,16
81105,First Hill,12,3,0.58,15,18
34482,First Hill,12,3,0.33,45,47
11126,First Hill,12,3,0.17,30,28
58182,First Hill,12,3,0.08,30,20
35434,First Hill,12,3,0.08,25,20
8609,First Hill,12,3,0.83,22,19
13085,First Hill,12,3,0.67,24,13
35502,First Hill,12,3,0.33,20,23
34477,First Hill,12,3,0.08,50,53
12770,First Hill,12,3,1,14,14
80745,First Hill,12,3,0.92,20,26
77313,First Hill,12,3,0.75,22,10
32466,First Hill,12,3,0.58,22,13
76034,First Hill,12,3,0.33,22,26
80741,First Hill,12,3,0.17,26,36
8382,First Hill,12,3,0.75,20,13
77562,First Hill,12,3,0.75,55,43
58198,First Hill,12,3,0.33,30,32
35505,First Hill,12,3,0.33,40,28
8610,First Hill,12,3,0.08,35,37
8377,First Hill,12,3,1.17,22,25
56246,First Hill,12,3,1.08,12,14
58181,First Hill,12,3,1,50,37
80742,First Hill,12,3,0.92,45,43
35706,First Hill,12,3,0.58,30,33
77314,First Hill,12,3,0.33,24,20
77558,First Hill,12,3,0,44,42
11673,First Hill,12,3,0.83,20,4
35505,First Hill,12,3,0.75,40,11
77561,First Hill,12,3,0.67,27,27
35505,First Hill,12,3,0.42,40,20
32470,First Hill,12,3,1,28,31
79885,First Hill,12,3,0.75,28,29
31542,First Hill,12,3,0.75,24,22
54038,First Hill,12,3,0.58,40,41
54038,First Hill,12,3,0.33,40,43
11670,First Hill,12,3,0.08,22,20
35509,First Hill,12,3,0.42,14,18
58194,First Hill,12,3,1,40,41
35502,First Hill,12,3,0.58,20,21
9702,First Hill,12,3,0.58,34,27
34477,First Hill,12,3,0.5,50,50
11866,First Hill,12,3,0.33,30,28
35430,First Hill,12,3,1.08,27,22
32466,First Hill,12,3,1,22,15
35434,First Hill,12,3,0.75,25,14
79886,First Hill,12,3,0.75,32,35
56246,First Hill,12,3,0.75,12,13
58402,First Hill,12,3,0.67,32,36
58182,First Hill,12,3,0.58,30,16
54610,First Hill,12,3,0.5,28,30
34481,First Hill,12,3,0.17,30,42
8609,First Hill,12,3,0.75,22,18
11869,First Hill,12,3,0.58,37,31
79881,First Hill,12,3,0.5,40,46
13082,First Hill,12,3,1,24,27
54609,First Hill,12,3,0.5,32,35
13086,First Hill,12,3,0.92,18,10
34477,First Hill,12,3,0.75,50,45
12953,First Hill,12,3,0.75,50,39
34477,First Hill,12,3,0.67,50,50
11865,First Hill,12,3,0.58,35,35
76042,First Hill,12,3,0.33,26,27
79657,First Hill,12,3,0.17,25,30
35822,First Hill,12,3,0.08,30,23
58185,First Hill,12,3,1.17,20,13
76033,First Hill,12,3,0.5,23,19
54610,First Hill,12,3,0.42,28,25
12950,First Hill,12,3,0.25,45,38
12770,First Hill,12,3,0.75,14,11
13082,First Hill,12,3,0.5,24,23
58185,First Hill,12,3,0.17,50,44
79885,First Hill,12,3,0,28,31
58410,First Hill,12,3,0.92,16,20
35821,First Hill,12,3,1.08,25,26
12954,First Hill,12,3,1.08,45,53
8377,First Hill,12,3,1,55,62
80842,First Hill,12,3,0.42,45,31
11866,First Hill,12,3,0,30,27
11865,First Hill,12,3,0,35,34
77561,First Hill,12,3,1.17,12,2
58186,First Hill,12,3,1.17,16,15
76409,First Hill,12,3,1,20,22
58401,First Hill,12,3,0.67,24,21
58401,First Hill,12,3,0.58,24,26
35430,First Hill,12,3,0.58,27,19
12770,First Hill,12,3,0.42,14,10
9697,First Hill,12,3,0.25,44,43
34222,First Hill,12,3,0.08,24,18
58414,First Hill,12,3,1.08,15,7
13093,First Hill,12,3,1.08,49,29
31297,First Hill,12,3,1,30,28
80842,First Hill,12,3,0.75,45,19
8610,First Hill,12,3,0.67,35,34
34305,First Hill,12,3,0.58,25,24
35822,First Hill,12,3,0.5,30,22
35705,First Hill,12,3,1,40,46
77313,First Hill,12,3,1,22,22
34482,First Hill,12,3,0.83,45,49
35705,First Hill,12,3,0.67,40,43
32554,First Hill,12,3,1.08,45,30
13085,First Hill,12,3,1,24,17
58197,First Hill,12,3,0.92,50,59
79881,First Hill,12,3,0.58,40,43
58197,First Hill,12,3,0.5,50,56
32558,First Hill,12,3,0.42,40,19
76409,First Hill,12,3,0.33,20,17
58413,First Hill,12,3,0.17,15,14
10877,First Hill,12,3,0,23,17
56910,First Hill,12,3,1.17,12,1
35433,First Hill,12,3,0.75,25,18
54609,First Hill,12,3,0.58,32,36
31297,First Hill,12,3,0.67,30,22
80842,First Hill,12,3,0,45,33
8610,First Hill,12,3,0,35,35
35437,First Hill,12,3,0.67,25,29
35705,First Hill,12,3,0.25,40,44
58085,First Hill,12,3,0.25,15,15
35829,First Hill,12,3,1,25,33
35826,First Hill,12,3,0.67,30,32
32554,First Hill,12,3,0.42,45,34
8609,First Hill,12,3,0.25,22,19
8242,First Hill,12,3,0.17,30,33
55025,First Hill,12,3,0,35,31
79578,First Hill,12,3,1.08,18,1
79014,First Hill,12,3,1,16,18
32470,First Hill,12,3,0.92,28,28
58402,First Hill,12,3,0.75,32,32
13198,First Hill,12,3,0.5,45,35
77314,First Hill,12,3,0.42,24,17
79886,First Hill,12,3,0.42,32,35
13093,First Hill,12,3,0.42,49,42
34477,First Hill,12,3,0.42,50,47
35830,First Hill,12,3,0.33,25,29
34477,First Hill,12,3,0,50,47
54609,First Hill,12,3,1.08,32,35
34482,First Hill,12,3,0.92,45,48
9697,First Hill,12,3,0.75,44,37
81205,First Hill,12,3,1,40,39
11873,First Hill,12,3,0.83,16,14
34305,First Hill,12,3,0.42,25,26
9421,First Hill,12,3,0.08,36,27
12954,First Hill,12,3,0.08,45,43
34306,First Hill,12,3,0,30,23
80945,First Hill,12,3,0.75,40,47
54609,First Hill,12,3,0.67,32,34
32470,First Hill,12,3,0.58,28,30
76034,First Hill,12,3,0.58,22,24
79886,First Hill,12,3,0,32,33
11673,First Hill,12,3,1,20,16
58414,First Hill,12,3,0.42,15,9
57190,First Hill,12,3,0.33,25,26
77618,First Hill,12,3,0.83,39,13
8370,First Hill,12,3,0.67,32,32
58401,First Hill,12,3,0.5,24,28
77313,First Hill,12,3,0.42,22,12
58401,First Hill,12,3,0.42,24,24
58086,First Hill,12,3,0.08,20,17
79014,First Hill,12,3,0.33,16,20
8382,First Hill,12,3,1,20,19
34309,First Hill,12,3,1,94,79
81205,First Hill,12,3,0.92,40,41
55026,First Hill,12,3,0.92,50,56
55025,First Hill,12,3,0.75,35,24
8382,First Hill,12,3,0.33,20,17
12953,First Hill,12,3,0.33,50,43
35830,First Hill,12,3,0.17,25,25
13086,First Hill,12,3,0.08,18,10
13085,First Hill,12,3,0.08,24,20
54038,First Hill,12,3,0.83,40,38
54609,First Hill,12,3,0.75,32,36
12770,First Hill,12,3,0,14,7
76409,First Hill,12,3,0.5,20,16
34306,First Hill,12,3,0.42,30,26
81205,First Hill,12,3,1.17,16,13
58181,First Hill,12,3,0.33,50,35
76417,First Hill,12,3,0.17,25,27
76034,First Hill,12,3,0.08,22,23
35825,First Hill,12,3,0.67,35,30
11869,First Hill,12,3,0.17,37,32
35829,First Hill,12,3,0.17,25,24
79578,First Hill,12,3,1.17,18,4
76034,First Hill,12,3,0.83,22,17
35438,First Hill,12,3,0.33,20,17
11673,First Hill,12,3,0.92,20,9
58413,First Hill,12,3,0.75,15,13
8609,First Hill,12,3,0.33,22,20
58413,First Hill,12,3,0,15,11
58402,First Hill,12,3,1.17,16,17
13082,First Hill,12,3,1.08,24,18
76398,First Hill,12,3,1,24,24
31542,First Hill,12,3,0.67,24,21
11126,First Hill,12,3,0.5,30,26
35713,First Hill,12,3,0.5,24,22
34481,First Hill,12,3,0.25,30,37
58185,First Hill,12,3,0.08,50,43
11869,First Hill,12,3,1,37,28
34306,First Hill,12,3,0.92,30,29
11669,First Hill,12,3,0.67,35,28
80841,First Hill,12,3,0.67,40,12
11669,First Hill,12,3,0.58,35,25
8382,First Hill,12,3,0.5,20,19
8377,First Hill,12,3,0.42,55,56
81205,First Hill,12,3,0.17,40,28
12954,First Hill,12,3,0.17,45,47
12957,First Hill,12,3,0.08,30,19
76398,First Hill,12,3,1.17,12,11
9697,First Hill,12,3,1.08,44,40
58181,First Hill,12,3,0.83,50,25
11670,First Hill,12,3,0.67,22,19
13197,First Hill,12,3,0.17,22,21
35430,First Hill,12,3,0.17,27,26
8374,First Hill,12,3,0.25,35,34
9698,First Hill,12,3,0.58,28,27
79578,First Hill,12,3,0.33,18,12
76186,First Hill,12,3,0.33,20,24
79578,First Hill,12,3,0.17,18,6
9421,First Hill,12,3,0.75,36,19
35826,First Hill,12,3,0.5,30,30
77561,First Hill,12,3,0.5,27,28
11594,First Hill,12,3,0.17,30,6
34309,First Hill,12,3,1.17,37,16
11590,First Hill,12,3,1.08,16,2
13197,First Hill,12,3,1.08,22,25
32466,First Hill,12,3,0.92,22,17
32554,First Hill,12,3,1,45,32
12958,First Hill,12,3,1,28,25
13093,First Hill,12,3,0.67,49,24
79657,First Hill,12,3,0.5,25,28
31297,First Hill,12,3,0.08,30,22
79881,First Hill,12,3,0.08,40,40
35822,First Hill,12,3,0,30,22
80742,First Hill,12,3,0.58,45,42
58085,First Hill,12,3,0.5,15,15
76042,First Hill,12,3,1,26,24
81205,First Hill,12,3,0.58,40,29
32557,First Hill,12,3,0.5,27,24
35829,First Hill,12,3,0.33,25,27
9702,First Hill,12,3,0.33,34,30
55026,First Hill,12,3,0.08,50,52
34477,First Hill,12,3,1.17,20,20
58186,First Hill,12,3,1,40,35
80745,First Hill,12,3,0.42,20,25
8370,First Hill,12,3,0.33,32,34
54037,First Hill,12,3,0.17,11,11
58402,First Hill,12,3,0,32,38
58197,First Hill,12,3,1.08,50,60
13085,First Hill,12,3,1.08,24,21
35505,First Hill,12,3,1,40,35
34309,First Hill,12,3,0.83,94,57
8610,First Hill,12,3,0.5,35,36
12949,First Hill,12,3,0,50,45
35501,First Hill,12,3,0,35,40
11670,First Hill,12,3,1.08,22,20
80945,First Hill,12,3,0.92,40,50
34482,First Hill,12,3,0.58,45,46
79885,First Hill,12,3,0.25,28,27
58085,First Hill,12,3,0.17,15,15
35509,First Hill,12,3,0.92,14,16
77618,First Hill,12,3,0.92,39,19
8377,First Hill,12,3,0.5,55,56
11870,First Hill,12,3,0.5,16,20
76409,First Hill,12,3,0.42,20,20
35829,First Hill,12,3,0.42,25,24
32557,First Hill,12,3,0.42,27,21
11865,First Hill,12,3,0.33,35,34
12958,First Hill,12,3,0.25,28,23
11870,First Hill,12,3,0,16,17
12957,First Hill,12,3,1.17,12,12
35434,First Hill,12,3,1.08,25,22
9697,First Hill,12,3,0.92,44,47
76186,First Hill,12,3,0.58,20,18
77557,First Hill,12,3,0.58,30,21
9698,First Hill,12,3,0.5,28,28
11126,First Hill,12,3,0.42,30,27
35433,First Hill,12,3,0.42,25,25
77314,First Hill,12,3,0.25,24,21
79885,First Hill,12,3,0.08,28,32
35501,First Hill,12,3,0.75,35,47
57190,First Hill,12,3,0.75,25,26
13086,First Hill,12,3,0.25,18,8
56246,First Hill,12,3,1.17,12,12
9698,First Hill,12,3,1.08,28,25
35429,First Hill,12,3,0.08,33,26
12949,First Hill,12,3,1,50,53
11594,First Hill,12,3,1,30,8
58413,First Hill,12,3,1,15,18
35506,First Hill,12,3,0.83,41,26
34309,First Hill,12,3,0.75,94,65
11594,First Hill,12,3,0.42,30,14
77561,First Hill,12,3,0.25,27,31
34305,First Hill,12,3,0.17,25,25
32558,First Hill,12,3,0.08,40,26
58402,First Hill,12,3,1.08,32,37
35705,First Hill,12,3,0.75,40,42
77557,First Hill,12,3,0.75,30,14
58402,First Hill,12,3,0.25,32,36
9698,First Hill,12,3,0.08,28,27
80741,First Hill,12,3,0,26,30
76417,First Hill,12,3,0,25,16
80841,First Hill,12,3,1.08,40,39
35829,First Hill,12,3,0.92,25,32
12958,First Hill,12,3,0.92,28,25
35505,First Hill,12,3,0.58,40,14
34305,First Hill,12,3,0.5,25,25
35821,First Hill,12,3,0.42,25,24
11874,First Hill,12,3,0.33,25,23
34306,First Hill,12,3,0.17,30,24
58197,First Hill,12,3,0.08,50,55
35434,First Hill,12,3,0.92,25,20
35706,First Hill,12,3,0.83,30,30
11670,First Hill,12,3,0.75,22,20
79014,First Hill,12,3,0.67,16,17
35430,First Hill,12,3,0.42,27,25
9697,First Hill,12,3,0.33,44,40
35509,First Hill,12,3,0.58,14,18
32558,First Hill,12,3,1,40,26
79657,First Hill,12,3,0.75,25,15
8373,First Hill,12,3,0.58,40,45
76413,First Hill,12,3,0.5,35,32
35826,First Hill,12,3,0.42,30,32
8382,First Hill,12,3,0.42,20,21
8377,First Hill,12,3,0.33,55,54
34222,First Hill,12,3,1,24,2
35705,First Hill,12,3,0.92,40,44
9698,First Hill,12,3,0.67,28,29
35717,First Hill,12,3,0.08,28,32
76414,First Hill,12,3,0.75,35,9
8374,First Hill,12,3,0.75,35,18
9421,First Hill,12,3,0.5,36,33
35826,First Hill,12,3,0.17,30,34
35506,First Hill,12,3,0,41,24
12954,First Hill,12,3,1.17,18,20
32558,First Hill,12,3,1.17,16,11
12953,First Hill,12,3,1.17,20,21
35438,First Hill,12,3,1.08,20,18
79885,First Hill,12,3,0.67,28,27
35713,First Hill,12,3,0.08,24,23
13086,First Hill,12,3,1.08,18,14
58198,First Hill,12,3,1.08,30,32
35502,First Hill,12,3,1.08,20,24
31297,First Hill,12,3,0.5,30,24
81206,First Hill,12,3,0.5,50,48
55025,First Hill,12,3,0.42,35,35
76410,First Hill,12,3,0.33,20,22
58198,First Hill,12,3,0,30,31
58409,First Hill,12,3,0.58,52,49
9698,First Hill,12,3,0.25,28,34
58181,First Hill,12,3,0.17,50,37
35705,First Hill,12,3,0.08,40,45
56982,First Hill,12,3,0,16,16
76413,First Hill,12,3,0.92,35,32
35501,First Hill,12,3,0.83,35,42
77561,First Hill,12,3,0.83,27,25
11673,First Hill,12,3,0.42,20,17
34309,First Hill,12,3,0.42,94,85
81205,First Hill,12,3,0.33,40,37
58414,First Hill,12,3,0.08,15,9
35501,First Hill,12,3,1.17,14,12
8374,First Hill,12,3,1.17,14,13
54037,First Hill,12,3,1.17,11,11
80746,First Hill,12,3,1.08,35,44
80946,First Hill,12,3,0.92,30,28
13198,First Hill,12,3,0.67,45,37
35713,First Hill,12,3,0.58,24,21
58410,First Hill,12,3,0.67,16,18
8609,First Hill,12,3,0.92,22,19
58198,First Hill,12,3,0.83,30,30
11674,First Hill,12,3,0.58,25,26
79886,First Hill,12,3,1.17,16,18
58181,First Hill,12,3,0.58,50,34
58401,First Hill,12,3,0.33,24,27
58197,First Hill,12,3,0.83,50,58
13085,First Hill,12,3,0.75,24,14
12949,First Hill,12,3,0.5,50,45
10877,First Hill,12,3,0.33,23,21
32557,First Hill,12,3,0.25,27,25
11873,First Hill,12,3,0.08,16,14
76410,First Hill,12,3,0.08,20,18
58181,First Hill,12,3,1.08,50,28
76034,First Hill,12,3,0.92,22,23
79886,First Hill,12,3,0.25,32,36
32466,First Hill,12,3,0.08,22,16
13197,First Hill,12,3,0,22,24
12957,First Hill,12,3,0.83,30,34
76410,First Hill,12,3,0.42,20,24
79657,First Hill,12,3,0.33,25,30
59166,First Hill,12,3,0,15,11
58409,First Hill,12,3,0.83,52,54
56085,First Hill,12,3,0.92,22,24
11674,First Hill,12,3,0.33,25,22
35506,First Hill,12,3,0.25,41,31
32466,First Hill,12,3,0.67,22,15
31542,First Hill,12,3,0.5,24,21
32470,First Hill,12,3,0.33,28,26
31541,First Hill,12,3,0.17,12,17
58186,First Hill,12,3,0,40,31
8377,First Hill,12,3,1.08,55,60
8382,First Hill,12,3,0.83,20,11
8373,First Hill,12,3,0.67,40,41
35822,First Hill,12,3,0.67,30,18
35505,First Hill,12,3,0.5,40,20
12954,First Hill,12,3,0.5,45,47
34309,First Hill,12,3,0.5,94,82
79881,First Hill,12,3,1.17,16,17
76033,First Hill,12,3,0.33,23,20
76034,First Hill,12,3,0.25,22,22
76034,First Hill,12,3,0.17,22,20
58185,First Hill,12,3,0,50,44
77618,First Hill,12,3,1.08,39,16
13086,First Hill,12,3,1,18,13
13093,First Hill,12,3,0.25,49,48
11866,First Hill,12,3,0.25,30,30
58409,First Hill,12,3,1.17,26,28
32466,First Hill,12,3,1.08,22,13
54610,First Hill,12,3,0.75,28,28
58409,First Hill,12,3,0.42,52,56
35705,First Hill,12,3,0.33,40,46
35705,First Hill,12,3,0,40,46
11873,First Hill,12,3,1.08,16,14
32558,First Hill,12,3,0.67,40,20
8609,First Hill,12,3,0.67,22,21
8374,First Hill,12,3,0.58,35,22
12954,First Hill,12,3,0.58,45,50
11669,First Hill,12,3,0.42,35,24
57190,First Hill,12,3,0.42,25,27
58198,First Hill,12,3,0.25,30,32
8370,First Hill,12,3,1,32,41
76186,First Hill,12,3,0.92,20,22
31541,First Hill,12,3,0.83,12,15
34481,First Hill,12,3,0.58,30,35
80746,First Hill,12,3,0.5,35,42
12769,First Hill,12,3,0.17,45,50
80841,First Hill,12,3,1,40,38
77562,First Hill,12,3,0.83,55,40
32558,First Hill,12,3,0.5,40,27
11673,First Hill,12,3,0.33,20,22
55025,First Hill,12,3,0.08,35,25
77557,First Hill,12,3,1.17,14,13
35430,First Hill,12,3,0.92,27,26
54609,First Hill,12,3,0.25,32,34
35438,First Hill,12,3,0.08,20,13
11865,First Hill,12,3,0.08,35,35
32557,First Hill,12,3,0.08,27,25
76398,First Hill,12,3,0.83,24,22
58185,First Hill,12,3,0.83,50,42
9698,First Hill,12,3,0.75,28,29
58185,First Hill,12,3,0.67,50,38
35429,First Hill,12,3,0.5,33,32
13198,First Hill,12,3,0.33,45,37
54609,First Hill,12,3,0.08,32,37
79578,First Hill,12,3,0.08,18,4
80745,First Hill,12,3,0.08,20,26
76409,First Hill,12,3,0,20,15
34310,First Hill,12,3,1,68,61
8377,First Hill,12,3,0.17,55,57
56246,First Hill,12,3,1,12,11
54037,First Hill,12,3,0.33,11,9
54610,First Hill,12,3,0.25,28,29
79886,First Hill,12,3,0.08,32,23
77557,First Hill,12,3,0,30,21
56910,First Hill,12,3,1.08,30,3
57190,First Hill,12,3,1.08,25,24
11866,First Hill,12,3,0.83,30,24
8378,First Hill,12,3,0.42,32,27
12958,First Hill,12,3,0.42,28,24
58194,First Hill,12,3,0.17,40,36
8609,First Hill,12,3,0.17,22,23
81206,First Hill,12,3,0.17,50,51
8610,First Hill,12,3,1.17,14,16
77314,First Hill,12,3,1.17,16,17
77314,First Hill,12,3,0.58,24,21
81105,First Hill,12,3,0.5,15,18
59166,First Hill,12,3,1.08,15,9
77561,First Hill,12,3,0.92,27,25
11874,First Hill,12,3,0.67,25,22
35505,First Hill,12,3,0,40,23
12950,First Hill,12,3,1.17,18,9
35434,First Hill,12,3,0.83,25,22
76398,First Hill,12,3,0.42,24,26
12770,First Hill,12,3,0.25,14,11
80742,First Hill,12,3,0.17,45,38
79014,First Hill,12,3,0.08,16,18
13082,First Hill,12,3,0.08,24,27
8370,First Hill,12,3,0,32,34
35714,First Hill,12,3,0.75,30,25
8242,First Hill,12,3,0.92,30,17
58413,First Hill,12,3,0.92,15,17
13086,First Hill,12,3,0.75,18,11
8382,First Hill,12,3,0.58,20,17
58198,First Hill,12,3,0.58,30,30
11865,First Hill,12,3,0.5,35,34
9702,First Hill,12,3,0.42,34,29
58085,First Hill,12,3,0.58,15,13
32466,First Hill,12,3,0.42,22,17
34482,First Hill,12,3,0.25,45,44
13085,First Hill,12,3,0.92,24,17
54606,First Hill,12,3,0.83,25,25
34310,First Hill,12,3,0.58,68,69
57190,First Hill,12,3,0.25,25,28
12949,First Hill,12,3,0.17,50,47
80742,First Hill,12,3,0.83,45,37
32470,First Hill,12,3,0.67,28,29
54038,First Hill,12,3,0.25,40,47
80945,First Hill,12,3,0.17,40,39
58401,First Hill,12,3,0.08,24,25
77558,First Hill,12,3,0.08,44,39
8373,First Hill,12,3,0.92,40,42
13085,First Hill,12,3,0.58,24,16
57190,First Hill,12,3,0.5,25,27
11590,First Hill,12,3,0.25,16,10
32554,First Hill,12,3,0.25,45,38
8382,First Hill,12,3,0.08,20,22
58182,First Hill,12,3,1.17,12,2
76417,First Hill,12,3,0.83,25,19
58409,First Hill,12,3,0.5,52,57
35434,First Hill,12,3,0.33,25,21
58182,First Hill,12,3,0.42,30,23
12950,First Hill,12,3,0.42,45,37
12953,First Hill,12,3,0.25,50,42
11870,First Hill,12,3,0.08,16,19
35502,First Hill,12,3,0,20,22
35434,First Hill,12,3,0.25,25,20
31542,First Hill,12,3,0.25,24,26
32466,First Hill,12,3,0,22,15
